x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2","Electric field norm (V/m), Detector 2","Electric field norm (V/m), Detector 1","Electric field norm (V/m), Detector 3","Electric field norm (V/m), Boundary Probe 7","Electric field norm (V/m), Boundary Probe 8","Electric field norm (V/m), Boundary Probe 9","Electric field norm (V/m), Boundary Probe 10"
-7.5,-7.5,15.6,0.700732257,0.614098725,0.414537488,0.949225578,1.08101819,1.081018135,1.028431263,1.024193905,1.08101819,1.028431207
-7.5,-7.5,15.7,0.706800674,0.614118297,0.436492125,0.947447886,1.083812047,1.083811573,1.027372942,1.018451656,1.083812047,1.027372839
-7.5,-7.5,15.8,0.719405065,0.619520832,0.466954483,0.946666056,1.102652928,1.102652453,1.018876908,1.025509086,1.102652928,1.018877023
-7.5,-7.5,15.9,0.72596288,0.624120394,0.495844797,0.950770219,1.106103936,1.10610356,1.025134869,1.030596663,1.106103936,1.025135094
-7.5,-7.5,16,0.72725225,0.624963869,0.527964806,0.953459988,1.105043127,1.105043015,1.031884765,1.035626518,1.105043127,1.031885031
-7.5,-7.5,16.1,0.725731208,0.621576214,0.560418078,0.954307275,1.103261092,1.10326128,1.033968614,1.043085651,1.103261092,1.033968867
-7.5,-7.5,16.2,0.723153545,0.615737427,0.588810648,0.953247872,1.101572724,1.101573061,1.032001144,1.049514055,1.101572724,1.032001334
-7.5,-7.5,16.3,0.720232953,0.614366372,0.605774738,0.950183685,1.097504148,1.097504371,1.027731891,1.050655272,1.097504148,1.027731967
-7.5,-7.5,16.4,0.717028051,0.619649842,0.601627272,0.94425146,1.0866653,1.086665092,1.022581898,1.04154141,1.0866653,1.022581806
-7.5,-7.5,16.5,0.721403088,0.621923408,0.598156432,0.935376743,1.086808096,1.086807368,1.010102583,1.033012282,1.086808096,1.010102432
-7.5,-7.5,16.6,0.730526651,0.62038647,0.603278409,0.934783365,1.088650692,1.088649963,1.009640138,1.029937368,1.088650692,1.009640089
-7.5,-7.5,16.7,0.736316505,0.620916393,0.605125675,0.93762311,1.085422174,1.085421824,1.019803424,1.024147242,1.085422174,1.019803297
-7.5,-7.5,16.8,0.738037872,0.622034428,0.61600774,0.938714289,1.080790743,1.080790918,1.026545554,1.019824679,1.080790743,1.026545288
-7.5,-7.5,16.9,0.736974956,0.623204062,0.631521195,0.935896186,1.075956157,1.075956683,1.027290658,1.014604014,1.075956157,1.02729033
-7.5,-7.5,17,0.733580608,0.624348706,0.640898053,0.929553428,1.071901224,1.071901828,1.024039224,1.007420743,1.071901224,1.024038928
-7.5,-7.5,17.1,0.727115814,0.622602572,0.633550968,0.920427074,1.066810715,1.066811155,1.019952525,0.996055902,1.066810715,1.019952351
-7.5,-7.5,17.2,0.717719163,0.617185169,0.601068365,0.911083646,1.058771037,1.058771077,1.017206518,0.98172263,1.058771037,1.017206553
-7.5,-7.5,17.3,0.715966642,0.614991727,0.535829263,0.905267228,1.06217742,1.062176959,1.014589728,0.976884921,1.06217742,1.014589975
-7.5,-7.5,17.4,0.715810395,0.614944658,0.445623168,0.904623945,1.059854053,1.059853502,1.02271831,0.969580057,1.059854053,1.022718487
-7.5,-7.5,17.5,0.714257944,0.617580191,0.371386903,0.910711833,1.057254947,1.05725475,1.030435281,0.973004069,1.057254947,1.030435162
-7.5,-7.5,17.6,0.71091315,0.618074358,0.335671138,0.915464588,1.054034341,1.054034441,1.032094628,0.977114595,1.054034341,1.032094305
-7.5,-7.5,17.7,0.707164373,0.615786057,0.342695188,0.917475756,1.051852939,1.051853066,1.030440989,0.977606348,1.051852939,1.030440648
-7.5,-7.5,17.8,0.702601145,0.611034593,0.342563095,0.918151064,1.05133979,1.051339769,1.027832575,0.976472724,1.05133979,1.027832376
-7.5,-7.5,17.9,0.69572393,0.606298107,0.347530539,0.917651642,1.049746449,1.049746254,1.024751221,0.974854615,1.049746449,1.024751249
-7.5,-7.5,18,0.686707964,0.607491378,0.371541438,0.917975907,1.047553428,1.047553078,1.01833608,0.979721135,1.047553428,1.018336356
-7.5,-7.5,18.1,0.681315975,0.611280765,0.403554135,0.915416194,1.04483711,1.044836867,1.01667572,0.979914552,1.04483711,1.016676095
-7.5,-7.5,18.2,0.677705698,0.611440498,0.449056721,0.91635113,1.041673747,1.041673833,1.020371404,0.985869017,1.041673747,1.020371459
-7.5,-7.5,18.3,0.672751481,0.612013718,0.500233331,0.923478068,1.042434468,1.042434886,1.024400624,0.999990012,1.042434468,1.024400456
-7.5,-7.5,18.4,0.667245467,0.611919811,0.543211941,0.929175254,1.043243564,1.043244163,1.02464762,1.010380785,1.043243564,1.024647364
-7.5,-7.5,18.5,0.662652466,0.608978804,0.577790598,0.932783611,1.045100963,1.045101568,1.02179569,1.016960594,1.045100963,1.021795345
-7.5,-7.5,18.6,0.65897841,0.606373294,0.601427216,0.935335542,1.04841332,1.048413804,1.01790534,1.020423337,1.04841332,1.017904913
-7.5,-7.5,18.7,0.65481338,0.60411108,0.606640821,0.938484282,1.050323263,1.050323491,1.015011967,1.023422,1.050323263,1.015011537
-7.5,-7.5,18.8,0.651614102,0.600052316,0.611772891,0.944084246,1.054604042,1.054603929,1.01541934,1.027073755,1.054604042,1.015419102
-7.5,-7.5,18.9,0.653234042,0.597360195,0.642327984,0.948205493,1.057310462,1.057310274,1.022112081,1.02863086,1.057310462,1.022111953
-7.5,-7.5,19,0.658935753,0.598033865,0.692977071,0.951104422,1.068237339,1.068237406,1.028284163,1.033635192,1.068237339,1.028283961
-7.5,-7.5,19.1,0.66212422,0.60070364,0.726124864,0.951343177,1.076063311,1.076063504,1.028322305,1.034669796,1.076063311,1.028322141
-7.5,-7.5,19.2,0.663677906,0.604292355,0.747890265,0.948979265,1.078797371,1.078797478,1.024684451,1.033169548,1.078797371,1.02468427
-7.5,-7.5,19.3,0.665014358,0.607613756,0.763139904,0.945415463,1.081540789,1.081540739,1.020025406,1.030868295,1.081540789,1.020025033
-7.5,-7.5,19.4,0.666369504,0.609047899,0.764910682,0.941552513,1.085117458,1.085117213,1.015839517,1.026529151,1.085117458,1.015838891
-7.5,-7.5,19.5,0.667030069,0.607714672,0.743462212,0.938455517,1.088574943,1.088574378,1.011770008,1.020987882,1.088574943,1.01176931
-7.5,-7.5,19.6,0.669171213,0.606609824,0.705370399,0.937860447,1.09177396,1.091772823,1.009532782,1.015023652,1.09177396,1.009532091
-7.5,-7.5,19.7,0.674610581,0.608361567,0.644129233,0.937869867,1.091194426,1.091193138,1.006009838,1.015812686,1.091194426,1.006009141
-7.5,-7.5,19.8,0.686722091,0.608829768,0.582378361,0.935052618,1.093204938,1.093204418,1.003672466,1.012972794,1.093204938,1.003672019
-7.5,-7.5,19.9,0.697468452,0.609571304,0.544550899,0.932812519,1.090246761,1.090246653,1.001424324,1.006485374,1.090246761,1.001424054
-7.5,-7.5,20,0.706223313,0.610721195,0.529786832,0.93001536,1.086889967,1.08688989,0.997374838,1.001458683,1.086889967,0.9973745
-7.5,-7.5,20.1,0.712830533,0.610182274,0.520028535,0.925622954,1.08525134,1.085251256,0.993241913,0.996675067,1.08525134,0.993241416
-7.5,-7.5,20.2,0.716146697,0.609262214,0.501166487,0.920153953,1.083812412,1.083812397,0.990297431,0.991716428,1.083812412,0.990296847
-7.5,-7.5,20.3,0.71664146,0.612126965,0.467463157,0.915282534,1.08236664,1.082366661,0.990032531,0.985594723,1.08236664,0.99003206
-7.5,-7.5,20.4,0.713676964,0.61614738,0.420781045,0.915227356,1.073911801,1.073911669,0.992650867,0.98564403,1.073911801,0.992650453
-7.5,-7.5,20.5,0.711698353,0.617030161,0.379936524,0.917398649,1.061832875,1.061832391,0.995656232,0.991179404,1.061832875,0.99565569
-7.5,-7.5,20.6,0.716303848,0.619332707,0.390463775,0.913728155,1.056186293,1.056186212,0.994170836,0.988511711,1.056186293,0.994170462
-7.5,-7.5,20.7,0.720775346,0.622305477,0.431029663,0.913464167,1.052358072,1.052358651,0.990723128,0.989447135,1.052358072,0.990722781
-7.5,-7.5,20.8,0.725202079,0.623529394,0.468569885,0.913926543,1.050749772,1.050750886,0.986918088,0.990892111,1.050749772,0.986917701
-7.5,-7.5,20.9,0.729099796,0.623401919,0.494986714,0.913370901,1.050312347,1.05031381,0.984420706,0.989715731,1.050312347,0.984420435
-7.5,-7.5,21,0.730667887,0.621486093,0.506615074,0.912413355,1.050217893,1.050219356,0.98416817,0.987822619,1.050217893,0.984168157
-7.5,-7.5,21.1,0.728939094,0.617815415,0.511487327,0.913175606,1.049358473,1.049359371,0.98635236,0.990038627,1.049358473,0.986352454
-7.5,-7.5,21.2,0.723009936,0.614198449,0.525550626,0.915373803,1.042691967,1.042691722,0.988781457,0.997422459,1.042691967,0.988781362
-7.5,-7.5,21.3,0.720520726,0.614571609,0.604980401,0.913303746,1.040352182,1.040351374,0.987527545,1.001246491,1.040352182,0.987527269
-7.5,-7.5,21.4,0.722988224,0.616236475,0.689347421,0.907783089,1.046869571,1.04686983,0.982390246,1.002647526,1.046869571,0.982390034
-7.5,-7.5,21.5,0.723252248,0.618381717,0.730333028,0.90765143,1.051673589,1.051674622,0.980029527,1.008297034,1.051673589,0.980029151
-7.5,-7.5,21.6,0.723229019,0.620099446,0.75446212,0.908895686,1.056687312,1.056688576,0.981193842,1.010234472,1.056687312,0.981193465
-7.5,-7.5,21.7,0.723447721,0.620256714,0.766250667,0.910606317,1.062020045,1.062021127,0.984255481,1.009384935,1.062020045,0.984255381
-7.5,-7.5,21.8,0.723138558,0.618757207,0.761903677,0.913742348,1.068723512,1.068724039,0.98775261,1.010329731,1.068723512,0.987752913
-7.5,-7.5,21.9,0.72012747,0.617254748,0.735691738,0.918454586,1.072809097,1.072808971,0.990551584,1.015596091,1.072809097,0.990552104
-7.5,-7.5,22,0.713621686,0.617435327,0.692371881,0.923708047,1.07082691,1.070826129,0.994408019,1.021079,1.07082691,0.994408466
-7.5,-7.5,22.1,0.713719886,0.614943075,0.679967432,0.923919814,1.075039954,1.075039409,0.997182996,1.018574544,1.075039954,0.9971837
-7.5,-7.5,22.2,0.715929438,0.612757118,0.665058537,0.92205207,1.082904026,1.082904081,0.994989937,1.021528126,1.082904026,0.994990611
-7.5,-7.5,22.3,0.713817614,0.613781441,0.64650093,0.920644747,1.088391263,1.088391572,0.996890525,1.020475349,1.088391263,0.996891327
-7.5,-7.5,22.4,0.710150558,0.613311065,0.633080886,0.919960614,1.093459442,1.09345989,1.00188075,1.017565248,1.093459442,1.001881965
-7.5,-7.5,22.5,0.706665885,0.611725075,0.616315653,0.920711165,1.098110558,1.098111112,1.007360746,1.016257631,1.098110558,1.007362227
-7.5,-7.5,22.6,0.703384767,0.61031493,0.588261464,0.923529878,1.101295068,1.101295564,1.012100651,1.018040209,1.101295068,1.012102027
-7.5,-7.5,22.7,0.698091047,0.607245522,0.541238946,0.92731295,1.098927884,1.098927775,1.015272512,1.021401868,1.098927884,1.015273485
-7.5,-7.5,22.8,0.689237076,0.603961089,0.478619792,0.929293208,1.088400272,1.088398939,1.016152921,1.019771462,1.088400272,1.016153389
-7.5,-7.5,22.9,0.68647893,0.606218141,0.417079544,0.92770868,1.08790502,1.087902823,1.009554803,1.015501705,1.08790502,1.009555554
-7.5,-7.5,23,0.686280153,0.60778947,0.374981303,0.926638368,1.090239046,1.090236898,1.005447057,1.013766948,1.090239046,1.005448059
-7.5,-7.5,23.1,0.684059234,0.60819997,0.351287981,0.927591789,1.093426142,1.093424551,1.00970909,1.007930957,1.093426142,1.009710461
-7.5,-7.5,23.2,0.680853155,0.607763797,0.339158643,0.929364655,1.095823306,1.095822104,1.016451359,1.00359718,1.095823306,1.01645294
-7.5,-7.5,23.3,0.677765897,0.607325062,0.339257864,0.92998276,1.097085556,1.097084234,1.020909181,1.001790017,1.097085556,1.020910566
-7.5,-7.5,23.4,0.674649745,0.606467406,0.339098567,0.929325962,1.096149183,1.096147444,1.021959398,1.001731145,1.096149183,1.021960425
-7.5,-7.5,23.5,0.670309346,0.605309588,0.359925925,0.928118207,1.090397226,1.090394848,1.021709679,1.001364786,1.090397226,1.02171056
-7.5,-7.5,23.6,0.66342257,0.604688405,0.421090652,0.926440756,1.081107181,1.081104564,1.023172919,0.996040875,1.081107181,1.023173869
-7.5,-7.5,23.7,0.663531788,0.602324909,0.524255616,0.92473903,1.082198751,1.082197462,1.018336699,0.992958871,1.082198751,1.018337964
-7.5,-7.5,23.8,0.666889273,0.599576121,0.59837367,0.924211098,1.082521276,1.082521372,1.019791471,0.988065786,1.082521276,1.019793165
-7.5,-7.5,23.9,0.669571663,0.601548204,0.637161673,0.928463298,1.08479866,1.084799997,1.026122306,0.986454176,1.08479866,1.026123936
-7.5,-7.5,24,0.67272027,0.604163154,0.656216543,0.933102047,1.08683668,1.086839061,1.030274695,0.986832678,1.08683668,1.030275624
-7.5,-7.5,24.1,0.676917199,0.605237358,0.661603846,0.935676952,1.087726259,1.087729673,1.03063951,0.9879305,1.087726259,1.030639568
-7.5,-7.5,24.2,0.681073421,0.60589756,0.651892992,0.935948828,1.086464013,1.086468276,1.028126999,0.989613829,1.086464013,1.028126514
-7.5,-7.5,24.3,0.682794874,0.606150974,0.628186059,0.933493375,1.080149632,1.080153782,1.024250836,0.989756937,1.080149632,1.024250357
-7.5,-7.5,24.4,0.683464399,0.606054734,0.625872944,0.92938388,1.071671619,1.071674314,1.018018712,0.990627128,1.071671619,1.018018756
-7.5,-7.5,24.5,0.690688952,0.610181017,0.655874093,0.924298821,1.06690881,1.066910018,1.010172071,0.990103369,1.06690881,1.010172445
-7.5,-7.5,24.6,0.697951288,0.614717309,0.661199876,0.925027654,1.068003997,1.068005135,1.013061881,0.995485475,1.068003997,1.013062483
-7.5,-7.5,24.7,0.703651168,0.61566619,0.650714383,0.929928682,1.073731845,1.073734001,1.019290929,1.002938171,1.073731845,1.019291309
-7.5,-7.5,24.8,0.709258185,0.614251177,0.637604889,0.934170731,1.078686955,1.078689989,1.021619696,1.008421502,1.078686955,1.021619866
-7.5,-7.5,24.9,0.715181689,0.61296979,0.617285858,0.937229262,1.081165006,1.081168662,1.020307369,1.013098193,1.081165006,1.020307485
-7.5,-7.5,25,0.72024891,0.611612148,0.582437087,0.938905115,1.079966736,1.07997057,1.017377277,1.01609767,1.079966736,1.017377367
-7.5,-7.5,25.1,0.721827231,0.611426558,0.532805645,0.939378375,1.072725554,1.072728501,1.015008135,1.017285511,1.072725554,1.015008216
-7.5,-7.5,25.2,0.723820907,0.613871359,0.490004183,0.93870657,1.067616599,1.067617363,1.011453358,1.018935607,1.067616599,1.011453308
-7.5,-7.5,25.3,0.72861782,0.615422368,0.453380963,0.938272069,1.070817548,1.070817381,1.012072123,1.021028209,1.070817548,1.012071996
-7.5,-7.5,25.4,0.732433297,0.615293086,0.427285486,0.940457483,1.084858765,1.084858397,1.018477783,1.029696373,1.084858765,1.018477748
-7.5,-7.5,25.5,0.73280679,0.617927741,0.412845584,0.939239454,1.097088407,1.09708719,1.02239152,1.03092816,1.097088407,1.022391423
-7.5,-7.5,25.6,0.732254094,0.621846343,0.405895416,0.936422835,1.104596753,1.104595375,1.021884784,1.029232739,1.104596753,1.021884724
-7.5,-7.5,25.7,0.73199477,0.623686098,0.402066804,0.933844584,1.108470911,1.10847057,1.019069166,1.027240391,1.108470911,1.019069176
-7.5,-7.5,25.8,0.731276195,0.622487375,0.400558682,0.931728534,1.108225465,1.108226689,1.016180101,1.023798221,1.108225465,1.016179966
-7.5,-7.5,25.9,0.728242643,0.620398621,0.405109536,0.930427726,1.102795507,1.102797351,1.013949466,1.019899077,1.102795507,1.013949096
-7.5,-7.5,26,0.726653706,0.617252939,0.420395038,0.928889914,1.101889643,1.101890412,1.010941716,1.013377082,1.101889643,1.010940976
-7.5,-7.5,26.1,0.728370039,0.61432866,0.441246802,0.931403308,1.106898323,1.106898743,1.012354054,1.015068868,1.106898323,1.012352739
-7.5,-7.5,26.2,0.729922914,0.615772575,0.455737056,0.931788803,1.116826377,1.116826786,1.015615025,1.013935023,1.116826377,1.015612781
-7.5,-7.5,26.3,0.727271727,0.61713945,0.466797419,0.928083034,1.122065835,1.12206616,1.016356361,1.00628345,1.122065835,1.016353932
-7.5,-7.5,26.4,0.722655757,0.615758979,0.473541933,0.922766039,1.123990677,1.123991681,1.015026188,0.998341039,1.123990677,1.015024322
-7.5,-7.5,26.5,0.71760054,0.614075325,0.474647462,0.917322638,1.122945206,1.122947342,1.0128083,0.991808662,1.122945206,1.01280709
-7.5,-7.5,26.6,0.712295414,0.612637556,0.46951275,0.912899627,1.117261576,1.1172646,1.01029236,0.987207238,1.117261576,1.010291422
-7.5,-7.5,26.7,0.706598069,0.611906779,0.469736794,0.909809582,1.107016635,1.107019111,1.007888226,0.98336988,1.107016635,1.00788742
-7.5,-7.5,26.8,0.702988802,0.614291033,0.506253806,0.912077177,1.095922586,1.095923092,1.00901252,0.984339044,1.095922586,1.009011642
-7.5,-7.5,26.9,0.705218668,0.6168292,0.56041867,0.917051235,1.092823716,1.09282444,1.014497553,0.987854548,1.092823716,1.01449611
-7.5,-7.5,27,0.707176427,0.615279573,0.572270514,0.917508988,1.096656608,1.096659428,1.017371531,0.983260814,1.096656608,1.017369437
-7.5,-7.5,27.1,0.705226587,0.612531071,0.562803531,0.918186442,1.098887158,1.098890822,1.016556846,0.981138586,1.098887158,1.016554592
-7.5,-7.5,27.2,0.701439156,0.610524507,0.547988225,0.91872608,1.09868553,1.098689792,1.013969176,0.981203914,1.09868553,1.013967168
-7.5,-7.5,27.3,0.696732229,0.609228569,0.527616898,0.91908616,1.094832218,1.094836991,1.011301501,0.983544263,1.094832218,1.011300006
-7.5,-7.5,27.4,0.690928372,0.607613526,0.500796559,0.919521027,1.086070437,1.086075105,1.009443826,0.9885802,1.086070437,1.009442777
-7.5,-7.5,27.5,0.684941753,0.606161242,0.477749762,0.920148363,1.076150263,1.076153366,1.008575602,0.994835611,1.076150263,1.008574843
-7.5,-7.5,27.6,0.679747177,0.605216563,0.462854557,0.924485117,1.066510603,1.066511605,1.009183617,1.007453932,1.066510603,1.009181472
-7.5,-7.5,27.7,0.680561293,0.601510604,0.458956663,0.923560229,1.071611199,1.071614329,1.007047694,1.00926022,1.071611199,1.007043539
-7.5,-7.5,27.8,0.681711194,0.602292592,0.454770923,0.921869189,1.080450657,1.080456915,1.003486981,1.00946377,1.080450657,1.003483455
-7.5,-7.5,27.9,0.680490186,0.6070389,0.453819378,0.923190201,1.08641014,1.086418839,1.000358767,1.012806322,1.08641014,1.000356379
-7.5,-7.5,28,0.67831754,0.609448074,0.459310139,0.925981701,1.089135805,1.089146968,0.997668224,1.017090273,1.089135805,0.997666799
-7.5,-7.5,28.1,0.676090553,0.608300455,0.471842188,0.929444091,1.087981218,1.087994166,0.995475233,1.022157127,1.087981218,0.995474413
-7.5,-7.5,28.2,0.673901879,0.605083489,0.487680937,0.932199535,1.083608839,1.083621744,0.993652416,1.02635739,1.083608839,0.993651781
-7.5,-7.5,28.3,0.672279059,0.601660627,0.502683748,0.935827872,1.078189841,1.078200356,0.994225015,1.032352337,1.078189841,0.994224694
-7.5,-7.5,28.4,0.670544876,0.60178942,0.503893804,0.937697415,1.074368424,1.074376699,0.997721132,1.034148717,1.074368424,0.997720484
-7.5,-7.5,28.5,0.67426839,0.606100887,0.479028757,0.933377668,1.086280476,1.086290625,0.997768798,1.027107822,1.086280476,0.997766747
-7.5,-7.5,28.6,0.677456021,0.607554542,0.435382612,0.928764917,1.097677945,1.097688522,0.995598432,1.023612115,1.097677945,0.99559656
-7.5,-7.5,28.7,0.678362219,0.605902014,0.393997569,0.925200756,1.105482293,1.105493014,0.993956471,1.020138472,1.105482293,0.993955325
-7.5,-7.5,28.8,0.678780397,0.603510394,0.364803954,0.923840984,1.109167411,1.109178442,0.992733302,1.01859231,1.109167411,0.992733027
-7.5,-7.5,28.9,0.679814675,0.602594611,0.350108796,0.924050305,1.108044601,1.108055329,0.992219236,1.017661212,1.108044601,0.99221948
-7.5,-7.5,29,0.68229453,0.604467519,0.347517746,0.925128983,1.103109248,1.103118118,0.992726335,1.015945238,1.103109248,0.992726484
-7.5,-7.5,29.1,0.685053323,0.607701644,0.371366787,0.926216813,1.093375569,1.093380188,0.994379636,1.01192729,1.093375569,0.994379213
-7.5,-7.5,29.2,0.688834745,0.610497644,0.425734244,0.923581037,1.087772961,1.087773545,0.9951766,1.000671821,1.087772961,0.995176544
-7.5,-7.5,29.3,0.69877717,0.609085623,0.4568459,0.920368765,1.099479272,1.099481078,0.990991269,0.995407693,1.099479272,0.990992043
-7.5,-7.5,29.4,0.705607613,0.609098651,0.456635635,0.916640175,1.10797661,1.107978788,0.98840314,0.991326295,1.10797661,0.988404865
-7.5,-7.5,29.5,0.708667398,0.613702389,0.449801968,0.913973366,1.112349969,1.112352761,0.988861514,0.98950093,1.112349969,0.988864109
-7.5,-7.5,29.6,0.709457462,0.61835272,0.444844067,0.912526954,1.1122167,1.112220471,0.990868316,0.990132672,1.1122167,0.990871336
-7.5,-7.5,29.7,0.709307532,0.619455801,0.441911982,0.911519389,1.107675266,1.107679996,0.993218872,0.99094731,1.107675266,0.993222282
-7.5,-7.5,29.8,0.709412411,0.616730773,0.441449225,0.911397706,1.100491949,1.100497272,0.996043502,0.99125406,1.100491949,0.996047412
-7.5,-7.5,29.9,0.709273601,0.612161576,0.439614349,0.91081634,1.089946972,1.089951996,0.998751694,0.98727136,1.089946972,0.998755602
-7.5,-7.5,30,0.712199767,0.609059956,0.444299697,0.910843408,1.088880667,1.088885498,1.000511385,0.983050208,1.088880667,1.000514068
-7.5,-7.5,30.1,0.721058755,0.612399455,0.468652284,0.912658098,1.097432492,1.097440875,0.998180039,0.986459175,1.097432492,0.998181942
-7.5,-7.5,30.2,0.727002839,0.6176371,0.492482596,0.914439646,1.100813775,1.100825367,0.998487323,0.988385817,1.100813775,0.998488779
-7.5,-7.5,30.3,0.729436365,0.619442007,0.516250651,0.919079982,1.100916224,1.100928815,1.002453319,0.994626128,1.100916224,1.002454767
